customer_type,customerid,first_purchase_date,locationid,name,zipcode
B2C,7352,2021-03-17,38,Hardy PLC,75455
B2B,7353,2020-12-23,39,Pace and Sons,65188
B2C,7354,2022-01-28,40,Murphy-Villa,INVALID_84408
B2B,7355,2022-04-14,41,Rodriguez PLC,29422
B2B,7356,2023-12-09,42,"Leonard, Moreno and Schmidt",INVALID_14816
B2C,7357,2022-06-27,43,"Knight, Jones and Gibson",15431
B2C,7358,2025-03-09,44,Williams-Willis,14154
B2B,7359,2024-02-13,45,"Hoffman, Martin and Hughes",86635
B2C,7360,2024-02-20,46,Lynn Inc,28281
B2C,7361,2023-03-14,1,Garcia Inc,17514
B2B,7362,2022-07-15,2,Campbell and Sons,45594
B2C,7363,2024-07-04,3,Robbins-Forbes,INVALID_29642
B2C,7364,2023-10-22,4,"Giles, Reyes and Johnson",15123
B2B,7365,2021-11-03,5,"Dawson, Todd and Holt",79062
B2B,7366,2020-09-10,6,Diaz Group,32475
B2B,7367,2020-09-14,7,Jefferson Group,81309
B2C,7368,2024-07-09,8,Harmon LLC,INVALID_29403
B2C,7369,2023-06-11,9,"Velazquez, Boyd and Taylor",16313
B2B,7370,2022-11-19,10,Drake-Rose,35338
B2B,7371,2021-04-01,11,Green PLC,28127
B2B,7372,2020-06-30,12,Martin LLC,98583
B2B,7373,2023-02-20,13,"Reed, Schwartz and Allen",43506
B2B,7374,2024-12-18,14,Green-Owens,51663
B2B,7375,2022-04-06,15,"Morrow, Hall and Gonzalez",96604
B2B,7376,2022-02-04,16,"Cruz, Rogers and Mclean",18836
B2C,7377,2022-03-07,17,Hodge and Sons,82515
B2C,7378,2022-05-23,18,"Ward, Morales and Brown",92884
B2B,7379,2020-06-01,19,Sullivan-Huffman,04537
B2C,7380,2022-02-08,20,Fernandez PLC,80097
B2C,7381,2021-10-10,21,"Moran, Thomas and Jones",49756
B2B,7382,2021-05-31,22,Herrera Inc,40180
B2B,7383,2020-07-18,23,Hampton LLC,90519
B2C,7384,2020-09-24,24,Franklin-Haas,21114
B2B,7385,2023-09-11,25,Mills-Gregory,64804
B2B,7386,2025-03-06,26,Valentine and Sons,11581
B2C,7387,2023-04-02,27,Hart and Sons,57508
B2C,7388,2021-11-22,28,Larsen-Bennett,64609
B2C,7389,2024-08-17,29,"Newman, Lynch and Delgado",INVALID_75336
B2C,7390,2025-02-23,30,"Powell, Wise and Crosby",57863
B2B,7391,2021-04-11,31,Parker-Long,27390
B2C,7392,2020-12-05,32,"Salinas, Andrews and Davis",37581
B2C,7393,2024-08-06,33,Garcia-Watson,58097
B2C,7394,2022-01-14,34,Davis-Martinez,30425
B2B,7395,2022-11-20,35,"Scott, Collins and Blair",70262
B2C,7396,2021-01-01,36,Chaney and Sons,66678
B2B,7397,2022-09-05,37,Grant-Miller,49554
B2C,7398,2021-11-21,38,"Ward, Smith and Parker",34292
B2C,7399,2022-05-29,39,Munoz Group,12032
B2B,7400,2023-08-25,40,"Leach, Poole and Torres",43234
B2C,7401,2021-08-28,41,"Oconnor, Burton and Cook",INVALID_89552
B2B,7402,2021-03-23,42,Smith-Cruz,94045
B2B,7403,2020-10-07,43,"Huffman, Silva and Schmidt",75689
B2B,7404,2022-09-17,44,"Green, Robinson and Gonzalez",60210
B2B,7405,2022-09-26,45,Richardson Group,61370
B2B,7406,2020-06-09,46,Glover Inc,40838
B2B,7407,2021-12-29,1,Cruz-Leonard,98468
B2C,7408,2024-12-06,2,"Williamson, Powers and Howard",99938
B2C,7409,2021-04-07,3,"Briggs, Crosby and Saunders",47480
B2C,7410,2022-12-20,4,Williams Inc,34830
B2C,7411,2023-02-08,5,Kelly-Williams,11445
B2B,7412,2021-07-19,6,Ingram LLC,21129
B2B,7413,2024-08-01,7,Shields-Figueroa,70466
B2C,7414,2020-09-03,8,"Bailey, Valdez and Smith",99810
B2B,7415,2024-03-09,9,Simpson-Walker,50516
B2C,7416,2024-11-22,10,"Phillips, Powers and Howard",29339
B2B,7417,2024-02-27,11,"Morton, Smith and Adams",66869
B2C,7418,2023-05-30,12,"Johnson, Perez and Lara",24842
B2C,7419,2024-12-29,13,Ryan-Mayo,INVALID_28587
B2C,7420,2021-07-08,14,Whitehead-Hernandez,96727
B2C,7421,2023-07-27,15,Conley PLC,15600
B2B,7422,2020-06-27,16,Holmes Group,36953
B2C,7423,2024-04-10,17,Rogers and Sons,85749
B2C,7424,2023-02-28,18,Williams PLC,87915
B2C,7425,2023-06-10,19,"Wilson, White and Hill",46111
B2C,7426,2023-05-26,20,Thompson-Mendez,38483
B2B,7427,2022-07-14,21,"Diaz, Sanchez and Terrell",38851
B2C,7428,2022-03-22,22,Giles-Taylor,90669
B2B,7429,2023-10-14,23,Wilson-Hicks,INVALID_20922
B2C,7430,2022-08-11,24,Kerr-Villegas,32900
B2B,7431,2023-10-25,25,"Brown, Davis and Morris",INVALID_94024
B2B,7432,2022-11-08,26,Garcia and Sons,71313
B2B,7433,2021-04-18,27,"Jensen, Warner and Conrad",14994
B2B,7434,2024-03-17,28,Williams PLC,66007
B2C,7435,2022-10-13,29,"Burns, Pitts and Park",34270
B2C,7436,2020-12-10,30,Johnson Ltd,73363
B2B,7437,2021-05-06,31,Beck Ltd,48755
B2B,7438,2020-05-03,32,null,06736
B2C,7439,2023-02-15,33,Fowler-Swanson,30961
B2C,7440,2024-04-29,34,Franco PLC,76858
B2C,7441,2023-12-12,35,Bell PLC,07225
B2C,7442,2024-03-31,36,Cole-Sutton,76230
B2B,7443,2020-06-20,37,Webb-Branch,36878
B2C,7444,2021-10-21,38,Patton Inc,98292
B2C,7445,2023-07-27,39,"Glass, Harris and Woodard",89873
B2B,7446,2024-12-18,40,Parker Ltd,91398
B2C,7447,2022-09-23,41,Hamilton-Whitaker,54922
B2B,7448,2024-01-19,42,Wilson Ltd,76626
B2B,7449,2022-04-13,43,"Holloway, Chambers and Nelson",57781
B2B,7450,2023-10-05,44,Hancock Group,27406
B2C,7451,2021-06-30,45,Gordon-Wright,38411
B2C,7452,2022-03-17,46,Gates-Cooper,69740
B2C,7453,2023-03-21,1,"Soto, Ryan and Collier",72203
B2B,7454,2021-04-30,2,Joyce Ltd,95279
B2B,7455,2023-11-18,3,Sanders-Haney,49910
B2B,7456,2022-09-07,4,Martinez-Smith,90622
B2C,7457,2020-07-09,5,Walker-Johnson,16890
B2B,7458,2022-10-30,6,Lopez-Ritter,04293
B2C,7459,2025-03-24,7,Pope Group,69861
B2B,7460,2024-12-23,8,Mosley-Terry,83447
B2B,7461,2021-08-09,9,Davidson PLC,91148
B2B,7462,2020-11-04,10,Lee-Scott,16307
B2C,7463,2021-05-28,11,Thomas Group,92331
B2B,7464,2025-02-10,12,Riddle-Small,17688
B2B,7465,2024-08-08,13,"Smith, Garcia and Oliver",INVALID_22518
B2C,7466,2022-07-04,14,"Myers, Smith and Delacruz",80927
B2B,7467,2023-01-11,15,"Hudson, Potter and Thomas",18754
B2C,7468,2022-06-01,16,Anderson PLC,51362
B2B,7469,2023-09-30,17,Lee Inc,72735
B2C,7470,2021-09-17,18,"Sanford, Ingram and Reilly",30046
B2B,7471,2021-10-16,19,"Lynch, Carlson and Pena",74657
B2C,7472,2023-07-20,20,"Simpson, Dodson and Floyd",67693
B2C,7473,2025-04-11,21,Montoya-Scott,INVALID_55024
B2C,7474,2021-08-28,22,"Jefferson, Soto and Hamilton",28489
B2C,7475,2021-12-05,23,"Fry, Bass and Garner",81798
B2C,7476,2025-03-27,24,Perry-Wallace,INVALID_71354
B2C,7477,2022-03-28,25,"Coleman, Peters and Vaughn",46695
B2B,7478,2023-06-13,26,Schneider-Robertson,27174
B2B,7479,2023-03-12,27,Schneider Inc,71513
B2C,7480,2024-01-14,28,"Hernandez, Henry and Perez",82998
B2B,7481,2025-01-17,29,null,30921
B2C,7482,2021-05-20,30,Brown-Brennan,47327
B2B,7483,2024-05-22,31,Stanley Group,40578
B2B,7484,2024-08-22,32,"Cooper, Brown and Jones",32425
B2C,7485,2023-05-15,33,Wheeler-Nash,56164
B2C,7486,2020-06-19,34,Morgan Ltd,17887
B2B,7487,2024-01-24,35,Ramirez-Berry,81757
B2C,7488,2021-03-14,36,Allen-Sampson,20459
B2C,7489,2023-04-16,37,"Johnston, Burton and Carroll",57021
B2C,7490,2025-01-26,38,Page-Brown,20012
B2B,7491,2022-09-25,39,Wilson Inc,31071
B2B,7492,2024-03-07,40,"Stanley, Nash and Robinson",74604
B2C,7493,2025-04-14,41,Wilson Ltd,66018
B2B,7494,2024-02-16,42,Branch-Le,11526
B2B,7495,2020-04-29,43,Wilson LLC,64289
B2B,7496,2021-07-25,44,"Miller, Robbins and Garcia",28661
B2C,7497,2022-08-01,45,"Hansen, Morrison and Cook",17120
B2C,7498,2024-01-17,46,Hood-Bass,58911
B2B,7499,2021-12-16,1,"Tyler, Singleton and Gonzalez",14245
B2B,7500,2021-02-28,2,"Gill, Boyd and Harris",84519
B2C,7501,2021-01-21,3,"Harvey, Foley and Solis",61348
B2B,7502,2020-09-01,4,"Smith, Jackson and Payne",36012
B2C,7503,2023-09-25,5,Snyder-Rodriguez,87616
B2C,7504,2022-10-19,6,Ray Group,11672
B2B,7505,2024-08-30,7,Baker-Baldwin,56643
B2C,7506,2024-04-08,8,Fisher Inc,33995
B2C,7507,2024-11-23,9,"Wiley, Huber and Rios",84510
B2B,7508,2025-01-24,10,Jordan Inc,46029
B2B,7509,2023-12-20,11,Hayden-Brown,98106
B2C,7510,2023-07-21,12,Freeman-Watson,57019
B2C,7511,2024-04-24,13,"Welch, Valdez and Gonzalez",INVALID_82106
B2C,7512,2025-03-25,14,Weiss Ltd,31889
B2C,7513,2024-10-20,15,Clark-Jordan,23254
B2B,7514,2023-10-20,16,"Morgan, Brown and Thomas",44431
B2B,7515,2024-03-15,17,"Waters, Clark and Harris",08772
B2B,7516,2020-12-26,18,Parker-Flores,69879
B2B,7517,2021-02-06,19,Stevens-Johnson,40449
B2B,7518,2021-02-24,20,"Silva, Levy and Parker",18991
B2B,7519,2022-02-03,21,Garcia PLC,INVALID_38945
B2B,7520,2023-09-16,22,Smith and Sons,43346
B2C,7521,2020-10-26,23,"Cruz, Bradford and Martin",60412
B2B,7522,2020-09-17,24,Green-Edwards,66861
B2C,7523,2024-08-27,25,Watts Inc,28318
B2C,7524,2022-05-04,26,"Harris, Compton and Taylor",89790
B2C,7525,2022-12-12,27,Lopez LLC,37943
B2C,7526,2023-01-29,28,Morris-Davis,25537
B2B,7527,2024-02-10,29,Hopkins LLC,27989
B2C,7528,2022-09-23,30,Duncan PLC,08518
B2C,7529,2023-02-07,31,"Harris, Williamson and Harrell",85261
B2C,7530,2025-02-18,32,Day-Clark,49340
B2C,7531,2020-07-20,33,Perez-Howell,94774
B2B,7532,2023-03-02,34,Wheeler and Sons,66764
B2C,7533,2024-05-27,35,Peck Group,21964
B2B,7534,2023-07-12,36,"Williams, French and Garcia",34201
B2B,7535,2024-12-23,37,Atkinson Inc,98257
B2B,7536,2023-01-03,38,Johnson-Foster,23847
B2B,7537,2023-12-25,39,"Smith, Martinez and Johnson",15602
B2C,7538,2020-10-07,40,Mcdonald PLC,15054
B2B,7539,2023-07-28,41,Bond-Richard,62455
B2B,7540,2020-06-05,42,Smith Ltd,34805
B2C,7541,2023-03-26,43,Farley-Collins,27738
B2C,7542,2021-04-12,44,Berg-Barton,70582
B2C,7543,2020-05-11,45,Collins PLC,62869
B2B,7544,2023-06-24,46,"Young, Tanner and Clark",91638
B2C,7545,2023-09-29,1,Santiago PLC,10477
B2C,7546,2024-09-27,2,"Miller, Baker and Galloway",09716
B2B,7547,2023-02-05,3,Mendez-Mendez,89455
B2B,7548,2023-12-12,4,Brown-Love,11932
B2C,7549,2025-02-14,5,Ochoa-Jennings,15679
B2B,7550,2021-07-20,6,Schneider-Page,59942
B2C,7551,2023-03-03,7,Mills LLC,18302
B2C,7552,2023-12-06,8,"Alvarado, Stein and Maxwell",69239
B2C,7553,2020-11-21,9,"Williams, Gill and Brown",06341
B2B,7554,2023-03-16,10,Richardson LLC,97988
B2C,7555,2023-09-02,11,"Newton, Harvey and Pena",06289
B2B,7556,2024-11-09,12,Taylor-Gray,38733
B2C,7557,2020-05-11,13,"Murray, Swanson and Hughes",INVALID_99961
B2B,7558,2020-08-25,14,Ali and Sons,60603
B2C,7559,2021-04-25,15,"Warren, Massey and Parker",28367
B2C,7560,2020-10-03,16,"Martin, Meyer and Ramirez",INVALID_58354
B2C,7561,2020-06-13,17,Short-Larson,79467
B2C,7562,2022-01-04,18,"Molina, Brock and Briggs",05352
B2C,7563,2021-06-14,19,"George, Cox and Walker",60601
B2B,7564,2023-12-08,20,Frank Group,74887
B2B,7565,2022-02-28,21,Henry Inc,93176
B2B,7566,2023-07-03,22,"Gallegos, Vincent and Mccall",64407
B2B,7567,2023-04-23,23,Myers and Sons,71221
B2B,7568,2025-02-13,24,Morales and Sons,52015
B2B,7569,2020-12-23,25,"Anderson, Ray and Gonzales",20684
B2B,7570,2021-10-04,26,Schneider-Moore,22761
B2C,7571,2024-04-19,27,Silva and Sons,66108
B2C,7572,2023-11-14,28,Snyder-Benson,23918
B2C,7573,2024-12-21,29,Warren LLC,49559
B2B,7574,2024-01-02,30,Roberts-Wade,INVALID_37139
B2C,7575,2022-08-21,31,Dyer-Roberts,88466
B2B,7576,2025-01-15,32,Walker PLC,31664
B2B,7577,2020-06-23,33,Miller-Gray,56856
B2B,7578,2024-03-22,34,Smith Inc,04021
B2C,7579,2024-09-23,35,Richard PLC,52056
B2C,7580,2020-08-26,36,Thomas LLC,88225
B2B,7581,2024-07-15,37,"Yates, Washington and Rodriguez",02229
B2B,7582,2022-04-02,38,"Johnson, Hunt and Hart",73711
B2B,7583,2024-12-16,39,Turner and Sons,94532
B2B,7584,2022-03-05,40,Miller Group,16781
B2C,7585,2023-07-02,41,"Johnson, Anderson and Davis",28921
B2C,7586,2024-07-16,42,Washington Group,INVALID_35409
B2B,7587,2023-07-07,43,Smith-White,99874
B2B,7588,2022-10-16,44,Estes Inc,INVALID_43781
B2B,7589,2022-02-16,45,Collins Inc,77812
B2B,7590,2022-06-22,46,Duke-Liu,99557
B2B,7591,2024-07-28,1,null,50951
B2C,7592,2024-07-29,2,Rose-Hicks,INVALID_64554
B2B,7593,2024-11-11,3,West LLC,55657
B2C,7594,2024-02-15,4,Smith-Dixon,63514
B2C,7595,2022-03-24,5,Sullivan and Sons,41507
B2B,7596,2023-11-12,6,"Garcia, Stone and White",54369
B2B,7597,2021-04-12,7,"Hall, Jones and Walters",29759
B2B,7598,2024-08-10,8,Jones PLC,54406
B2C,7599,2023-12-13,9,Higgins-Thompson,45982
B2B,7600,2021-03-13,10,null,83738
B2B,7601,2023-06-09,11,"Brown, Carrillo and Cabrera",08623
B2C,7602,2020-10-13,12,Andrade-Smith,32482
B2C,7603,2022-07-16,13,"Rosales, Mccarty and Valenzuela",77522
B2B,7604,2022-04-07,14,Gregory-Stevens,02870
B2C,7605,2025-03-26,15,Farley-Acevedo,87072
B2B,7606,2021-08-21,16,Barry-Campbell,83107
B2C,7607,2021-09-14,17,Harris-Davis,22496
B2C,7608,2022-06-06,18,"Monroe, Manning and Rodriguez",97539
B2B,7609,2023-09-13,19,Jackson-Garcia,98243
B2B,7610,2020-09-11,20,"Garza, Russell and Smith",99819
B2B,7611,2020-10-30,21,Stewart-Patel,50054
B2C,7612,2023-03-01,22,Garza-Mitchell,74009
B2B,7613,2024-01-22,23,Williams Inc,15544
B2B,7614,2023-02-28,24,"Gomez, Beltran and Vega",15338
B2C,7615,2023-11-23,25,"Sullivan, Bishop and Hill",48616
B2B,7616,2021-11-05,26,Singleton Inc,66400
B2C,7617,2025-04-05,27,Johnson PLC,97859
B2B,7618,2023-04-25,28,Morris LLC,INVALID_86614
B2B,7619,2022-07-01,29,Small-Huerta,84244
B2B,7620,2023-04-13,30,Petty Ltd,05903
B2C,7621,2021-07-11,31,"Gonzalez, Becker and Reyes",77300
B2B,7622,2020-06-22,32,Franco Group,INVALID_34550
B2C,7623,2022-07-03,33,Thomas-Powell,32500
B2C,7624,2024-07-02,34,"Young, Thompson and Hanson",65724
B2B,7625,2021-06-30,35,Nixon LLC,35218
B2B,7626,2020-07-29,36,null,94607
B2C,7627,2022-03-16,37,Stevens Inc,85163
B2B,7628,2023-09-14,38,Fowler Ltd,23661
B2B,7629,2021-01-20,39,Knox-Mason,18054
B2B,7630,2023-05-18,40,"King, Pollard and Scott",17874
B2B,7631,2024-04-12,41,Kelley Ltd,61235
B2C,7632,2022-07-03,42,Meyer-Hayes,84834
B2B,7633,2021-11-26,43,Campos LLC,11655
B2C,7634,2025-03-17,44,Knight PLC,74155
B2C,7635,2020-09-04,45,Lloyd and Sons,22056
B2B,7636,2020-10-28,46,"Sullivan, Kirby and Yates",94873
B2B,7637,2020-08-08,1,Johnson-Bell,77109
B2C,7638,2021-08-21,2,Moreno Group,42152
B2C,7639,2024-08-15,3,Boone and Sons,19177
B2C,7640,2025-04-24,4,Holmes-Oconnell,40721
B2B,7641,2021-04-14,5,Nguyen and Sons,59407
B2B,7642,2020-11-01,6,"Cooper, Jackson and Howard",84860
B2C,7643,2021-07-22,7,Payne-Hernandez,24765
B2C,7644,2024-03-30,8,"Salazar, Armstrong and Wallace",98361
B2C,7645,2021-01-06,9,"Marsh, Fitzpatrick and Davis",70000
B2C,7646,2020-09-09,10,Richards-Gillespie,85545
B2B,7647,2023-06-13,11,Rodriguez and Sons,68272
B2B,7648,2023-05-27,12,Torres and Sons,81037
B2B,7649,2024-11-15,13,"Rogers, Baker and Sims",INVALID_20821
B2B,7650,2024-08-16,14,"Hooper, Obrien and Garcia",00817
B2B,7651,2020-08-04,15,"Martinez, Gross and Mccann",33762
B2B,7652,2020-09-22,16,Armstrong Group,22916
B2B,7653,2021-09-25,17,"Nelson, Morris and Castillo",11103
B2C,7654,2022-12-05,18,Griffith PLC,20953
B2B,7655,2022-10-05,19,Santana-Powell,06429
B2B,7656,2020-06-01,20,Douglas and Sons,INVALID_40554
B2C,7657,2022-10-21,21,"Swanson, Key and Johnston",65413
B2C,7658,2021-02-20,22,Baker-Zavala,03973
B2B,7659,2021-03-16,23,"Taylor, Davis and Stafford",17885
B2C,7660,2020-05-21,24,"Mcneil, Baker and Cole",05201
B2C,7661,2020-06-29,25,Humphrey Group,27754
B2C,7662,2024-05-06,26,"Hartman, Ibarra and Valdez",68282
B2C,7663,2022-09-24,27,Robinson PLC,INVALID_80246
B2B,7664,2021-10-17,28,Le-Morris,84832
B2C,7665,2023-08-23,29,"Johnson, Sandoval and Harris",11810
B2B,7666,2024-04-14,30,Yates-Rodriguez,05964
B2C,7667,2022-11-05,31,"Green, King and Moyer",04319
B2C,7668,2022-02-27,32,"Thomas, Miller and Vazquez",62688
B2C,7669,2020-05-20,33,"Pearson, Hayes and Lambert",15230
B2C,7670,2024-04-07,34,Ochoa Ltd,49994
B2C,7671,2021-06-23,35,"Brock, Carter and Manning",43546
B2B,7672,2020-07-02,36,Hall and Sons,08761
B2C,7673,2022-04-06,37,Phillips Ltd,16432
B2C,7674,2021-03-10,38,King-Wagner,05492
B2B,7675,2021-12-21,39,Walker PLC,30879
B2C,7676,2024-05-22,40,Gray and Sons,73654
B2C,7677,2023-01-01,41,"Gibson, Hill and Adams",78968
B2B,7678,2022-07-20,42,Mcdaniel and Sons,64479
B2C,7679,2020-09-10,43,"Williamson, Vasquez and Baker",18105
B2B,7680,2022-02-28,44,Rodriguez-Cobb,36780
B2C,7681,2024-08-14,45,Jarvis-Singleton,30692
B2C,7682,2022-03-20,46,"Johnson, Phillips and Robertson",04797
B2C,7683,2020-09-28,1,Cook-Elliott,78497
B2C,7684,2020-11-16,2,"George, Davis and Olson",48205
B2C,7685,2020-10-15,3,"Harris, Martin and Roberts",69808
B2B,7686,2024-08-24,4,Wilson LLC,61702
B2B,7687,2025-02-15,5,"Hardin, Kelly and Powers",84676
B2B,7688,2020-12-10,6,null,27282
B2B,7689,2025-03-13,7,Stephens-Orr,98591
B2C,7690,2022-05-09,8,"Daniel, Hansen and Faulkner",40076
B2B,7691,2022-06-13,9,"Smith, Wilson and Mathews",75111
B2C,7692,2022-02-21,10,"Mclaughlin, Smith and Mitchell",23544
B2C,7693,2022-02-13,11,"Ortega, Young and Stone",88723
B2C,7694,2021-08-24,12,"Long, Barrett and Harris",41258
B2B,7695,2020-07-12,13,Bennett LLC,04442
B2B,7696,2024-03-03,14,Boone LLC,76836
B2B,7697,2022-06-16,15,Anthony-Jackson,54422
B2B,7698,2021-04-28,16,Harris-Cox,33605
B2B,7699,2022-07-12,17,Reilly-Harding,26558
B2C,7700,2022-01-07,18,"Baker, Robinson and Hayes",64241
B2C,7701,2022-01-18,19,null,80677
B2B,7702,2023-10-09,20,"Mora, Carlson and Perez",74665
B2C,7703,2024-01-30,21,Payne-Miranda,17158
B2C,7704,2021-05-22,22,"Gross, Martinez and Smith",31938
B2B,7705,2021-02-02,23,Christensen-Murphy,61297
B2B,7706,2024-05-16,24,Maldonado Inc,33305
B2C,7707,2022-12-31,25,Lynch Group,29392
B2B,7708,2023-06-10,26,"Mendoza, Hughes and Jones",12321
B2C,7709,2022-05-13,27,Perez and Sons,37246
B2B,7710,2020-05-12,28,Brown Ltd,91516
B2C,7711,2024-08-15,29,"Rice, Gutierrez and Huang",80492
B2C,7712,2021-02-17,30,Melendez-Zuniga,63374
B2B,7713,2024-09-18,31,Bell and Sons,48087
B2B,7714,2023-07-14,32,"Cruz, Mcbride and Watson",INVALID_68082
B2B,7715,2021-04-15,33,Jones-Berg,74563
B2C,7716,2023-08-28,34,Yates Inc,71819
B2C,7717,2022-10-10,35,Olson Group,76889
B2C,7718,2020-05-04,36,"Roberts, Gardner and Henry",36827
B2B,7719,2024-01-28,37,"Kim, Robertson and Sloan",67112
B2C,7720,2024-03-17,38,"Choi, Williamson and Lee",24648
B2C,7721,2023-04-12,39,Ramirez Inc,32784
B2C,7722,2025-04-05,40,Gould-Brewer,62511
B2C,7723,2023-09-24,41,"Olsen, Harper and Weaver",00659
B2C,7724,2021-10-14,42,"Conley, Olsen and Castaneda",87343
B2C,7725,2023-08-16,43,Bennett-Huffman,08236
B2B,7726,2020-08-04,44,"Beck, Gonzalez and Russell",34594
B2C,7727,2023-02-07,45,"Higgins, Mccoy and Butler",18310
B2C,7728,2024-09-28,46,Smith-Bryant,34929
B2B,7729,2023-10-20,1,Wilson Ltd,06090
B2C,7730,2022-04-26,2,null,91083
B2C,7731,2021-10-07,3,Carpenter-Fuentes,09876
B2B,7732,2024-02-17,4,Miller Inc,82710
B2B,7733,2021-07-07,5,"Cummings, Gutierrez and Frazier",INVALID_99024
B2C,7734,2020-08-05,6,Johnson-Campbell,55962
B2B,7735,2023-01-04,7,null,21089
B2B,7736,2023-01-07,8,Friedman and Sons,57112
B2B,7737,2022-04-18,9,Diaz Ltd,55295
B2B,7738,2023-03-22,10,Bell PLC,96355
B2B,7739,2023-01-18,11,Martin Group,34102
B2C,7740,2023-03-03,12,Smith-Griffin,81613
B2B,7741,2024-08-16,13,Maynard-Barker,67872
B2C,7742,2023-01-28,14,Bauer and Sons,82358
B2B,7743,2024-06-11,15,"Hill, Young and Clark",69546
B2C,7744,2024-04-07,16,Munoz PLC,06960
B2C,7745,2023-07-29,17,"Taylor, Sandoval and Torres",28655
B2B,7746,2020-09-11,18,Vasquez LLC,97215
B2C,7747,2021-12-26,19,"Farmer, Avery and Lopez",63821
B2B,7748,2021-02-14,20,Porter Group,INVALID_42527
B2B,7749,2021-08-09,21,"Wade, Stewart and House",00631
B2C,7750,2021-11-19,22,"Dawson, Perez and Donaldson",08039
B2C,7751,2024-07-14,23,Clark-Thompson,87090
B2C,7752,2023-12-30,24,null,84587
B2B,7753,2024-07-23,25,"Jones, Aguirre and Martinez",95970
B2C,7754,2024-12-13,26,Garcia Group,INVALID_35942
B2B,7755,2023-01-29,27,Allison-Moreno,47210
B2C,7756,2020-11-21,28,"Lewis, Vazquez and Cain",41035
B2C,7757,2022-08-16,29,West-Harper,55934
B2C,7758,2020-11-03,30,Kennedy-Cruz,97050
B2B,7759,2022-09-04,31,"Powell, Huang and Rhodes",72332
B2C,7760,2022-03-05,32,"Richards, Henry and Kline",27640
B2C,7761,2023-08-14,33,Jackson and Sons,56094
B2C,7762,2021-10-01,34,Murray-Hayes,18726
B2C,7763,2021-03-23,35,Taylor-Avery,85441
B2B,7764,2024-12-27,36,Pope Group,46357
B2C,7765,2023-08-06,37,Wolf-Cruz,60061
B2B,7766,2023-01-01,38,Thompson Group,61911
B2C,7767,2021-07-09,39,"Contreras, Erickson and Gonzalez",77489
B2C,7768,2023-03-06,40,"Jackson, Cochran and Smith",88393
B2C,7769,2021-02-22,41,Rios-Hall,78056
B2B,7770,2025-01-20,42,Hall-Gibson,18250
B2C,7771,2024-05-24,43,null,46541
B2C,7772,2025-01-14,44,"Thornton, Harrison and Lewis",80083
B2B,7773,2023-07-25,45,Johnson-Anderson,72727
B2B,7774,2021-12-05,46,Stewart Inc,09076
B2C,7775,2025-02-12,1,Newman-Davis,48319
B2B,7776,2024-04-04,2,Allen PLC,68135
B2B,7777,2022-08-27,3,Johnson LLC,83372
B2C,7778,2024-06-10,4,Murray Group,20796
B2C,7779,2020-12-12,5,"Brown, Martin and Ward",30977
B2C,7780,2024-05-20,6,Pitts-Miller,91550
B2B,7781,2022-04-29,7,Fields PLC,21776
B2C,7782,2024-02-11,8,"Jordan, Johnson and Harris",95416
B2B,7783,2023-01-09,9,Aguilar-Rojas,95682
B2C,7784,2024-02-27,10,Burton-Perry,98086
B2C,7785,2020-06-09,11,Kim LLC,21198
B2C,7786,2025-02-16,12,Torres Inc,INVALID_32803
B2C,7787,2024-07-03,13,Miller-Lee,INVALID_97752
B2C,7788,2023-06-25,14,null,87033
B2C,7789,2024-02-03,15,Ortiz-Manning,40034
B2B,7790,2024-07-31,16,Oneal-Wilcox,94479
B2C,7791,2022-03-13,17,null,87348
B2B,7792,2023-06-07,18,Hamilton-Anderson,38557
B2B,7793,2022-10-29,19,Ryan-Lucas,89041
B2C,7794,2023-02-15,20,"Pace, Sanchez and Sanchez",81392
B2B,7795,2023-02-27,21,"Hardin, Mcguire and Ruiz",80183
B2C,7796,2022-12-02,22,Ford Group,06873
B2B,7797,2025-01-17,23,"Conway, Smith and Powell",12368
B2C,7798,2024-09-24,24,Murphy LLC,10220
B2C,7799,2022-07-23,25,Pruitt-Collier,97282
B2C,7800,2022-08-07,26,"Patterson, Nelson and Johnson",96411
B2C,7801,2024-09-18,27,Cooper Group,46886
B2C,7802,2021-11-14,28,English and Sons,15361
B2C,7803,2024-03-12,29,Green-Williams,02134
B2C,7804,2025-03-21,30,"Lopez, Lyons and Sanchez",52848
B2B,7805,2024-05-14,31,Sullivan and Sons,27991
B2C,7806,2023-01-09,32,Sanchez Ltd,99063
B2C,7807,2023-05-05,33,Turner LLC,70273
B2B,7808,2022-12-24,34,"Adams, Randall and French",07007
B2C,7809,2021-02-07,35,Richmond-Galvan,98163
B2B,7810,2024-01-05,36,null,59856
B2C,7811,2022-03-26,37,Mitchell-Thompson,91111
B2C,7812,2024-07-17,38,"Wilson, Gallegos and Evans",03722
B2C,7813,2023-02-23,39,"Daniels, Gardner and Ortiz",95615
B2B,7814,2022-11-07,40,Woods LLC,32896
B2B,7815,2021-10-23,41,Owen-Scott,92003
B2C,7816,2024-09-11,42,Anderson-Fisher,61684
B2B,7817,2024-08-24,43,Thornton-Taylor,65638
B2C,7818,2020-12-18,44,Estes Ltd,09253
B2B,7819,2024-04-28,45,"Watson, Wagner and Price",47713
B2C,7820,2021-11-22,46,"Oliver, Moore and Camacho",48781
